ID,Title,Year,Rating,Rank
164ea90e-a9e0-4706-bb56-05bf107b700c,The Wild Bunch,1969,7.9,213
ef3efb28-2853-4811-95d3-16bd28c5d69b,L'Avventura,1960,7.7,214
d453bc98-a819-4adc-b5f8-68a93241847a,The Killer,1989,7.8,215
e2749d2a-21ff-4ffa-94fd-4c042c14dfe2,The Earrings of Madame De...,1953,7.9,216
1598484c-01c7-4c68-8b34-14ebae5575e0,Amazing Grace,2018,7.5,217
63059d2e-f50f-4a0f-8e37-6eb5480850ba,A Streetcar Named Desire,1951,7.9,218
bf777c10-0212-407a-aac6-46989ee3c854,Black Narcissus,1947,7.7,219
80dc9516-e34b-44ed-9224-3945ab6bc210,Day of Wrath,1943,8.1,220
27596768-a705-48c0-bfd4-ca71ef65b6f5,The Lives of Others,2006,8.4,221
173ad0b1-430a-4e82-998b-54ae1d73bc95,Chimes at Midnight,1965,7.6,222
b32d4728-9804-4d54-bf8d-412ce94fc830,The Train,1964,7.8,223
a82784a8-c886-49b7-860c-5d3af0b664fa,Shoeshine,1946,8,224
4bb32ee1-d1a6-41c2-973a-2d72ca82285b,Faces Places,2017,7.8,225
36a2c3ce-1f63-428b-aec2-7344dcc28478,The Hidden Fortress,1958,8.1,226
0d92a32c-b760-4645-8abe-79ad4390bb02,Sanjuro,1962,8,227
bcf1003c-4919-4342-8342-671a00b854d4,Bob Dylan: The Other Side of the Mirror,2007,8.1,228
a7a37bb5-983b-46fd-9f8f-fd9c34418940,Persona,1966,8.1,229
7a1d556a-de60-4f49-b081-d4ce29bdb4da,Aparajito,1956,8.2,230
1e182f69-70e1-48e5-819e-9e1edab4c9e5,Top Hat,1935,7.7,231
7f6e9924-4eda-4514-9f23-92b7c8de6789,The Lady Eve,1941,7.7,232
cbccfb7b-8793-4ad8-a16c-4eb5c240e430,Safety Last!,1923,8.1,233
added4c1-3386-4af8-9107-88e67ed1078b,Bob Dylan: Dont Look Back,1967,7.9,234
40780675-a764-4d86-8fcd-ba19c56eb971,Yi Yi,2000,8.1,235
b42a0408-eb44-49fa-a04c-a3d771271a3a,The Shawshank Redemption,1994,9.3,236
c8996c68-1ccd-48c3-a5c5-a30b609236b6,Out of the Past,1947,8,237
42366ffe-0b66-4c11-bc13-c8c6898d5ad0,To Be or Not to Be,1942,8.1,238
ba9daebd-6760-41c8-9618-32299e1df264,Spring in a Small Town,1948,7.3,239
5cb883a5-61ee-431f-ba6a-9a508eb46ea1,The Right Stuff,1983,7.8,240
fdc0bf9b-3a65-4a81-b343-bee727045efa,Cría Cuervos,1976,7.9,241
b711db96-c8de-4a2b-9b8c-ccebae0091fb,Ballad of a Soldier,1959,8.2,242
05cb6870-418d-4819-bd3b-a9f93be05c7a,The Stranger,1991,8,243
33a45a4d-089f-4e8d-b0cb-bd063b4f1175,It Happened One Night,1934,8.1,244
b1a471df-0f5e-4099-9214-7a2a373153ac,Brazil,1985,7.9,245
fe63b00a-243f-46e7-92d2-7af2bf1e7d25,The Navigator,1924,7.6,246
056519a4-3812-4dc7-b133-0bc1c8b72faa,In a Lonely Place,1950,7.9,247
d36b4221-12c2-4ce1-94bb-c30cc30c5baa,Mad Max: Fury Road,2015,8.1,248
52cc7169-c0b4-48f0-8697-6a621f060329,Anatomy of a Murder,1959,8,249
3050236e-c42f-4ccb-867e-71a961e83830,The Shop Around the Corner,1940,8,250
772895e5-ab3f-4739-b8f0-16537db169fa,Paddington 2,2017,7.8,251
2d997a78-3fc0-4774-bb2a-64971f8dec83,An Autumn Afternoon,1962,8,252
0b0c0f55-364c-4cb3-9577-8e3a223cecb1,Withnail & I,1987,7.5,253
c7e1a2c4-aade-43b9-a5cb-148a169c24e5,The Unknown,1927,7.7,254
24a24856-901c-4e36-908a-4f7e82ced68f,Call Me by Your Name,2017,7.8,255
5b90af9a-c340-47f1-8153-1fcc1027e5c5,High Noon,1952,8,256
a321da78-c5f3-4ed9-a879-ced95e6622f7,Diabolique,1955,8.1,257
eef1d5b6-39f6-4c27-a548-c3f4f35078c7,A Night at the Opera,1935,7.8,258
fbf205e1-c5b0-46bd-95dc-c8d19575f76f,Pickpocket,1959,7.6,259
4c0b6b49-5a67-4cf8-9204-24e4fc08df23,La Jetée,1962,8.2,260
97f4de01-fd60-4538-8b3b-23ba80d4862c,Berlin Alexanderplatz,1980,8.4,261
62c67224-567a-49a6-8447-f8f67e877c7f,Thirst,1957,8.3,262
288bdac4-f078-4b88-826d-e7a7378ef1a1,Day for Night,1973,8,263
97ebb74a-ba82-4ccd-b090-a03ebcb818fc,Ratatouille,2007,8.1,264
0114a5dc-cb34-4be7-9831-fb9e1ad6c9bc,Love Me Tonight,1932,7.5,265
1ece309b-708f-4ea3-a622-344849f0658e,Scenes from a Marriage,1974,8.3,266
6b20f496-17dd-4802-849d-6f503e57d425,The Social Network,2010,7.8,267
d74bc74e-749d-4abc-9c90-c77f4bad2700,Night of the Living Dead,1968,7.8,268
bddc9c9e-a850-40b9-9482-97825feb98a0,Our Hospitality,1923,7.8,269
300747ae-c130-42f7-aa46-87494b26326f,Red River,1948,7.8,270
350d1ee3-0a56-4c25-a8c9-759725f8a52f,Repulsion,1965,7.6,271
d3a1401d-64e1-4163-a568-1f03539b3544,The Tale of The Princess Kaguya,2013,8,272
3812d16c-35ff-4ad4-b5a4-812797ba9ac3,When a Woman Ascends the Stairs,1960,8.1,273
8e98fa80-67fb-4be3-b5dd-1a4973e18994,The Lord of the Rings: The Two Towers,2002,8.8,274
e6dd072f-26f0-4133-b489-a79302d26284,The God of Day Had Gone Down Upon Him,2000,7.7,275
b7fc6a50-61eb-47ed-830a-1c507bd0ba6e,The Tree of Wooden Clogs,1978,7.8,276
e5f59e35-e9b5-4a33-977e-28393dcc847d,Seven Chances,1925,7.8,277
dd2d683d-c678-408c-9678-9624967bde8a,Star Wars: Episode IV - A New Hope,1977,8.6,278
6ea440b4-d7ec-424b-b77b-8cf47c2a774d,Coco,2017,8.4,279
b32f2eba-7207-46b5-895f-ca1f52aa254f,Star Wars: Episode V - The Empire Strikes Back,1980,8.7,280
e9a1f1d3-f72f-4439-aa77-256f583d98d3,Salesman,1969,7.7,281
a763c5d5-ade2-4f32-8cc0-9596bf61b90e,The Silence of the Lambs,1991,8.6,282
117db494-53aa-477c-bbc6-807d2292972b,Toy Story,1995,8.3,283
461cbb47-befb-450a-adfb-aebf43563a04,Harakiri,1962,8.6,284
74432e9e-1c4c-4e18-9906-95e2304051bb,Tigers Are Not Afraid,2017,6.9,285
a09d8569-9b72-45ab-b15d-319c11b92479,The Young and the Damned,1950,8.2,286
2c3a488d-d9e0-4845-b4f9-caa8f06ff58f,Babette's Feast,1987,7.8,287
e9372762-e1bd-4fc1-a425-ee6766d3fc95,The Artist,2011,7.9,288
4b7c4b26-f1a5-4333-95e2-d41ac2b0f983,The Sweet Hereafter,1997,7.5,289
b873539a-889f-4b9e-b151-87f1f595b9da,The Killing,1956,7.9,290
d4ca47b5-0e32-420a-9e85-e11ee5ee2e5c,My Darling Clementine,1946,7.7,291
f9c3e761-7f31-4426-8e14-5c32bdddd032,Avengers: Endgame,2019,8.4,292
a315c519-cd47-4570-ab50-5a73d1b02ae3,My Neighbor Totoro,1988,8.1,293
3bb159cc-49a5-4bf5-a123-48712aeecc96,Three Colors: Blue,1993,7.9,294
cee737ff-ebd0-4c57-b18e-95e58a7c4493,Gold Diggers of 1933,1933,7.7,295
e53e1c68-eed0-4daa-9323-5cc280e9b537,Song of the Sea,2014,8,296
7781bfd3-441b-4f62-845a-9b99a1e3d84a,I Vitelloni,1953,7.8,297
fd514746-db34-4588-b078-21fbbffe5711,Letter from an Unknown Woman,1948,7.9,298
24c30755-b6cb-4e14-8a7b-00d4c618ef79,Tower,2016,7.9,299
9a702fdf-44bd-4f62-a7ab-747d7fba6307,Your Name.,2016,8.4,300
d1fab75e-5ccc-4935-a4be-0dbd970842ab,Trainspotting,1996,8.1,601
beed6601-bfbc-40e9-befb-920e8cc23264,Band of Outsiders,1964,7.6,602
1a74939e-5991-47ae-bf20-84aaaaa7783e,The Odd Couple,1968,7.6,603
2c994fbe-d991-4752-9371-24d187e3d3cd,The Friends of Eddie Coyle,1973,7.4,604
9d697479-62f0-48cf-a541-733e73b63533,César,1936,7.6,605
844d1569-3a9c-4ccb-80c5-37665ebc8cfe,The Diving Bell and the Butterfly,2007,8,606
05bfa754-64ce-4464-acbf-5d64b2272569,The Usual Suspects,1995,8.5,607
e4e36f2c-1426-4713-96f7-cf57ead8df26,Purple Noon,1960,7.7,608
328a9d65-f066-4a55-80f2-97a3432a78ff,Odd Man Out,1947,7.6,609
811f9db9-532a-4174-acb3-0d8c9fe23c53,Honeyland,2019,8,610
60bf2dc8-83c2-46dd-9b96-111699fc5a34,Ball of Fire,1941,7.7,611
3c9fe7e1-30f4-4e75-b2dd-92e7f9deff7d,The Ghost and Mrs. Muir,1947,7.8,612
a97d251a-1ed2-4065-94b5-657cf68b0a63,The Naked Island,1960,8,613
c8d7a75a-e68e-4e31-bc64-8723bc65d1af,A Star Is Born,2018,7.6,614
ca1abbd9-102c-4a40-a42c-b7f945ef2e91,Burning,2018,7.5,615
cefe479f-f149-4a6d-abe8-e90c3f815f20,Mean Streets,1973,7.2,616
ae4bb74b-cea4-4e09-a7f8-734e1fccaba9,Cries & Whispers,1972,8,617
def21b2d-42d7-46de-a6f8-5e9d77b05c9d,The Tarnished Angels,1957,7.1,618
2fd46d55-2d37-41e9-a5f6-a2f793695dc0,Hunt for the Wilderpeople,2016,7.8,619
75e5ec87-9aed-4dac-8fe5-b953a021f0fd,Last Train Home,2009,7.6,620
b451296a-bdc5-4426-ab83-950e36bbf238,Johnny Guitar,1954,7.6,621
a962d4fc-8842-4fa7-8807-855d27da43e4,The Lion in Winter,1968,7.9,622
0b2fc88e-7d02-4c03-850c-6b751d25fbf0,The Palm Beach Story,1942,7.5,623
b956c109-7110-44d3-86bf-524adf4a3803,"Black God, White Devil",1964,7.2,624
53db0ee6-7a54-469f-bb19-82b9c2d8fd1c,Pauline at the Beach,1983,7.3,625
c2893ced-bc25-49a6-8fd8-1faa2e14a467,56 Up,2012,7.9,626
a57b5112-dbb8-468e-a2b0-0653231ccabd,The Princess Bride,1987,8,627
79fae759-cafb-437f-a348-c57f40041761,Lagaan: Once Upon a Time in India,2001,8.1,628
f1a601c2-8134-4ca9-a908-b63541fcf042,The Great Escape,1963,8.2,629
3d4910c4-d86f-4b34-b89f-8af5a1828786,To Have and Have Not,1944,7.8,630
6c1e364e-2882-4be8-87fa-e6486ae61ac6,Knife in the Water,1962,7.4,631
6850ce90-45f3-40ab-ab8f-46c88b7945ed,Meet Me in St. Louis,1944,7.5,632
ff556ab4-f3ac-4bee-8b70-7cb362cb8e7e,The Asphalt Jungle,1950,7.8,633
fdcf9ed6-ea4f-4a02-8a97-79abefffe41b,White Nights,1957,7.8,634
38ba3468-71ed-437b-b407-1e16cd6e9be5,The Straight Story,1999,8,635
779ec294-b425-4c83-8641-9d7667497183,Moolaadé,2003,7.6,636
09f3a9ca-3278-46cb-86e0-75bee40cab0c,The Beaches of Agnès,2008,8,637
6e679edc-ada8-45dc-9705-689a3896a587,The Last Command,1928,8,638
294bb459-31c3-4220-a738-6702e20736c1,Second Wind,1966,7.9,639
81a37721-1c3a-4aa8-82d1-63d8fa2004db,To Live,1994,8.3,640
593451e4-773a-45b3-9b13-a6754e2cd2c5,Meshes of the Afternoon,1943,7.8,641
7565d6cb-bd30-46e5-a616-6a11cdf937f1,The Dark Knight Rises,2012,8.4,642
c3d5a282-5323-4bf6-8541-6654a8585555,The Rider,2017,7.4,643
e42830f6-29d6-4585-98bb-cad359d05c25,Before the Rain,1994,7.9,644
1a197f0b-7b4d-44f3-8571-e96556c7ea98,Grey Gardens,1975,7.5,645
18141f9d-442c-42fe-b672-32653b2bc9fb,Ace in the Hole,1951,8.1,646
dca18d74-e66a-4daa-b71d-468333602d8d,Celine and Julie Go Boating,1974,7.2,647
54a28070-f774-4e3e-980f-be54c5016b42,The Given Word,1962,8.3,648
b9d95580-831f-4937-8bcd-ea28c28d667d,The Ascent,1977,8.2,649
39ddb38b-fe8b-4dfe-93bd-eb1ea235aca1,The Wrestler,2008,7.9,650
889aa5e0-955c-4be4-8f5b-398ed80accfc,Downfall,2004,8.2,651
bbe48f6e-5bbe-4844-b106-9152fa286429,The Return,2003,7.9,652
d5fcaac8-640b-4f76-894a-2bdfb09865d0,Peeping Tom,1960,7.6,653
03ef75f3-8855-4756-9d5d-20ef8e7c572f,Shane,1953,7.6,654
75a4352c-3305-441d-81e6-24da238ae541,The Long Goodbye,1973,7.5,655
aec803f5-3faa-4a40-bf59-4ab15f5fcfc8,The Public Enemy,1931,7.6,656
0931e947-3ce4-4be0-bd03-f09e8f63c6aa,Only Angels Have Wings,1939,7.6,657
e597768f-64a8-4c02-bd6e-ff1244ebda6b,Love Streams,1984,7.7,658
5ceb5b47-4a79-4c88-b3f6-9825fe185259,The Passion of Anna,1969,7.6,659
f06e5213-cd12-4775-9509-c38d3ccd59df,Beau Geste,1939,7.5,660
dabe5257-a8f5-48e1-8348-537231da859a,The Hill,1965,7.9,661
705ec6bb-14ba-462e-a4ce-937da986623e,Terminator 2: Judgment Day,1991,8.6,662
f0a2b3e7-791d-40b5-aa97-05df4a569703,Rogers Park,2017,7,663
96cbf902-e0e9-4428-948a-bbe758d6cfaa,Captain Phillips,2013,7.8,664
4cd322cc-dc28-409b-88d5-7d5ef7ed1cbe,Nostalghia,1983,7.9,665
e2134d40-45f3-4f03-b4f1-798b87739ac8,Once,2007,7.8,666
d37c3b0e-c210-4099-b4b7-7d6381575def,The Hunt,2012,8.3,667
55cdf8e1-832a-46a0-8213-210c358ea66a,Donnie Darko,2001,8,668
86185f89-9891-4177-ab6c-c3b477e239b7,Hearts and Minds,1974,8.2,669
d2323e12-c71a-42a8-b405-1e5d15922179,The Enigma of Kaspar Hauser,1974,7.7,670
ffb5b4b8-e559-4f42-bf6e-4910ffb5bf44,Talk to Her,2002,7.9,671
9908d4a9-930c-4809-980a-a4dbed0529b6,Hannah and Her Sisters,1986,7.8,672
6f538f64-cbec-40a1-846d-5305214d4403,Charade,1963,7.8,673
2a71fc14-f278-44ca-aef7-e879cdb69e34,The Killers,1946,7.7,674
70195b1e-124e-45da-b315-8fc6ed0b692a,Limelight,1952,8,675
a2047595-ddda-4b9a-a92b-41fc3f2995fd,The Criminal Life of Archibaldo de la Cruz,1955,7.6,676
a15d7f58-3ee4-45df-afd1-2f52717ed3a8,Blue Velvet,1986,7.7,677
542c1485-83c9-4f2a-9d52-f99830b775ad,Camille Claudel,1988,7.3,678
4f8dd6a3-5cb1-42eb-8024-6baf81e8e414,Sing Street,2016,7.9,679
cbb8fd28-b357-410d-a60e-cb9ca6ee0f69,Touching the Void,2003,8,680
35d2e84a-1ab2-46c3-843d-917053db2034,My Uncle,1958,7.7,681
f0cbc539-7f3b-45e4-a592-498b7b0f380a,Sons of the Desert,1933,7.5,682
8b701008-ce4e-46ed-ac0c-e518221a0e2c,Floating Clouds,1955,7.6,683
8bb365d7-451e-4022-bfe2-006c9db24d4f,Black Panther,2018,7.3,684
7907af31-d34b-4e7c-b3ac-6572b2eba676,Moonrise Kingdom,2012,7.8,685
3e6cf366-6420-490f-8d8e-699bba6fa5d6,Stories We Tell,2012,7.5,686
cc91c429-2649-44be-b879-b664202dc88e,Timbuktu,2014,7.1,687
70b6fa51-6546-4337-9b4e-439a25019b80,Columbus,2017,7.2,688
3ef19716-695b-4f2c-8bff-0c0e2aae03c4,Young Frankenstein,1974,8,689
d45382c4-05cb-418d-adfd-c2bc84e0685a,My Life to Live,1962,7.8,690
ac6d3012-425b-47c1-8573-ff5cccbc58b2,L'Eclisse,1962,7.7,691
7c8a130f-88ac-49d1-9957-c4a6b941c701,My Night at Maud's,1969,7.8,692
6d05becd-ab8d-48da-92e6-f77fe4e6f9d0,The Butcher,1970,7.3,693
7a6a083c-5e59-4838-bb83-a4dcce21c0c8,The Triplets of Belleville,2003,7.7,694
43573927-5832-41b4-8452-43722b804e71,The Player,1992,7.5,695
47e4beac-6be6-47df-a86f-a0ab166aaac4,Shirkers,2018,7.3,696
81ceca05-d62c-4c17-ad4c-36c30c1442d6,I Remember Mama,1948,7.9,697
e5eadf0d-9675-41e9-a3e0-358780f75074,The Two of Us,1967,7.6,698
5ebe9336-adda-447c-aeb7-9d53ce7ceda5,La Ronde,1950,7.5,699
c0605fcc-688a-471d-ba6c-5d980eb0f0d5,Fists in the Pocket,1965,7.6,700
af10758e-16ec-40e8-bc60-7b641fa6b02c,Get Out,2017,7.8,501
cb140c19-96f3-4ee5-b652-b7da77644ac1,Son of Saul,2015,7.4,502
5c870a3d-411d-4c6d-9c35-06a2f0c12c76,Being There,1979,7.9,503
14a97f65-255c-49d3-84d0-4eba3d8de47d,The Magnificent Ambersons,1942,7.6,504
20ae88de-f3bf-476b-9c46-929451584fbb,Inception,2010,8.8,505
5b2da535-f5e9-4cb7-b6cd-fd0c0fdf15e4,The Twilight Samurai,2002,8.1,506
e69e2da2-5eaa-4d5e-b4e1-7e503146a0d8,Ruggles of Red Gap,1935,7.6,507
2a84cf9b-0da4-439a-ae9d-42d4dd165161,Paisan,1946,7.6,508
f1257325-3a56-4a41-970f-04b3a68ca890,Kanal,1957,7.9,509
b357c550-e06f-44ac-8f3e-8e8c0a1a679a,Marius,1931,7.8,510
4b35d8cd-3161-414e-a122-53f940366e0d,The Emperor's Naked Army Marches On,1987,8.2,511
cf8d8ce7-ecbd-4c4e-a60d-1ce009ec9884,Touchez pas au grisbi,1954,7.7,512
3a105436-9b29-49cd-88fd-1df00946b9a1,A Special Day,1977,8.1,513
2830bdf4-5d29-4aa2-88a9-9edf25943554,The Story of a Cheat,1936,7.6,514
0903d451-b867-41ba-8af5-b38ef6e2f702,The Deer Hunter,1978,8.1,515
b28930af-1de5-42ee-aaf3-470265e26299,Brother's Keeper,1992,7.5,516
e0e983f2-2081-4706-accc-f2952ae9a5a6,The Big Sick,2017,7.5,517
dc910755-b572-4d5f-b73e-f5083f5b8e95,Almost Famous,2000,7.9,518
70f8d38e-0d3c-4d6d-a0e3-153016c0f2ea,Roman Holiday,1953,8,519
7172b722-fa00-4498-8f39-982ef8676dcb,The Flowers of St. Francis,1950,7.3,520
3abe4b06-4222-4c19-8733-4d2eca1d3469,"Spring, Summer, Fall, Winter... and Spring",2003,8,521
08d644e5-da15-4476-abe5-28d186a1dded,Invasion of the Body Snatchers,1956,7.7,522
e6527684-4542-437d-b407-671eb3bf2b76,Patton,1970,7.9,523
74fe3488-3cfe-4ed6-9c9f-06f9012e92e7,The Lavender Hill Mob,1951,7.5,524
2a7a412b-ad5f-4faf-b763-9556d7cb22e8,There Was a Father,1942,7.6,525
4167944a-8a7d-4026-b997-d273c806bc63,Diary of a Lost Girl,1929,7.8,526
4e3acc05-ed9c-49d4-b7f1-ff72577a5143,E.T. the Extra-Terrestrial,1982,7.9,527
cdcb62fb-45d6-4386-9f83-e7a8024a64c3,The Lost Weekend,1945,7.9,528
4f130b67-bd0c-4dbf-9a7c-cc66efca9ccc,"I Was Born, But...",1932,7.9,529
81bee0af-1c30-4909-a7fb-addf99784a5a,Three Daughters,1961,7.9,530
58516d0d-dfbf-4126-a996-23890a1d08f3,Lessons of Darkness,1992,8,531
e3208594-b292-4a93-880e-7de8541390c8,Time of the Gypsies,1988,8.1,532
15c01a78-8c6b-42d0-9762-65a195da7113,Zootopia,2016,8,533
11662ede-3d6e-49c8-b073-4970c18e50e3,Elevator to the Gallows,1958,7.9,534
90d1ac4a-4185-4c08-8230-ba325f465392,The Sting,1973,8.3,535
e5d0efd2-0296-4073-8bf7-80c6bfe236be,Freaks,1932,7.8,536
e007805e-1908-4a4c-a7e4-cb1fef7a7109,Days of Heaven,1978,7.8,537
adbbfe24-054f-4189-a44d-1b493b8fd529,I Know Where I'm Going!,1945,7.4,538
b8c97b0d-ad23-461b-bdca-9a6325cdd1fe,The Lady Vanishes,1938,7.7,539
4bb37525-3ddc-4e1d-bea3-77ad4251b4be,Angels with Dirty Faces,1938,7.9,540
3d2883fa-6df7-4c94-b265-16b32fc1ea49,A Night to Remember,1958,7.9,541
87396405-7744-4062-94c5-95b27b4c21d5,My American Uncle,1980,7.6,542
47a9ea8e-c1d9-48f4-ad43-8f9444ff8e58,About Elly,2009,7.9,543
b1bedc86-1be2-4ffa-88dd-cebd7c4dbed0,Went the Day Well?,1942,7.5,544
c6a8cfe3-4e4f-46f5-829e-16218f1a792d,Avanti Popolo,1986,7.6,545
8bd0d997-b6a6-4808-97e9-db121c4c866c,Le Jour Se Leve,1939,7.7,546
95474ac3-09fc-4952-bcb3-f7090d9f98b0,A Short Film About Killing,1988,8,547
c7847ee7-6bae-4b70-bc02-46310316d54f,Alexander Nevsky,1938,7.5,548
d3c42307-234a-4a79-b570-8dffae7c08c0,Brooklyn,2015,7.5,549
070c20ba-6f85-405b-8c98-dc71967f557c,Amy,2015,7.8,550
e14cfa2b-52f8-4617-bb36-73bd49d3a969,Kubo and the Two Strings,2016,7.7,551
23877944-b242-42b1-9b98-d298de771b43,Wild Tales,2014,8.1,552
415ee19d-b247-4569-87da-d1cf3793fc11,Manhattan,1979,7.8,553
a16251e2-0a1c-457b-a281-9627477cbd4e,Stage Door,1937,7.7,554
4fd4981b-b6d4-4596-a0f9-3ec172969b74,Sleuth,1972,8,555
27ffd9b1-87d5-4255-894e-f2bff539a7c2,Trouble in Paradise,1932,7.9,556
29d838a0-9afb-4f2d-a30c-8eaadf8a6962,Port of Shadows,1938,7.7,557
d2b50a7c-56ca-4644-83fb-97d1fb4814ce,Ashes and Diamonds,1958,7.7,558
a2b66828-08ea-4a83-a14f-9660e1ef96be,Stroszek,1977,7.7,559
9e928ee3-e314-4337-a592-a39327bdcbcf,My Life as a Zucchini,2016,7.8,560
3312cb15-78c1-48e7-a523-dd2ae48fa19c,Nobody Knows,2004,8,561
422ca6d7-a964-42e1-9bad-324e5f95eacb,Eyes Without a Face,1960,7.6,562
4447f302-42d4-45da-a28a-f4623c76667e,Tristana,1970,7.4,563
27986067-ab5d-4b02-96d6-b450be604c8d,My Left Foot,1989,7.8,564
94740c22-6b78-4964-b9f7-8ba4ecb31a51,Great Expectations,1946,7.8,565
465bd3b0-f961-4255-89b0-aaa1831e40bd,Fires on the Plain,1959,8,566
c3f79792-760e-4cd5-a909-4069d931f5c8,Ship of Theseus,2012,8,567
17fa04dc-7c0a-486a-a162-6ae0bcc014f5,All the President's Men,1976,7.9,568
8045e8e6-22cd-43bd-b85d-43ce4160aa0c,Shoot the Piano Player,1960,7.4,569
ca6eb899-ddc9-4b28-ab09-6cc2e4570ac1,Strike,1925,7.6,570
2d5f932d-eb76-49b6-b054-60413b8de800,The Second Mother,2015,7.7,571
34a921b8-a58e-4e1c-a979-f8f0391885e8,The Celebration,1998,8,572
9aba5298-2559-4ec7-98ff-705bba77723f,Hail the Conquering Hero,1944,7.6,573
39c63c23-9462-4c15-9639-ede871dba4f1,Incendies,2010,8.3,574
05f39466-2867-4315-9565-9b6650bd3b05,Rocco and His Brothers,1960,8.2,575
06e63dae-ebea-4b27-8108-fb9a8c17c494,The Virgin Spring,1960,8,576
87116dc4-f15a-494b-a441-dd3673991a34,The Great Silence,1968,7.7,577
e3fbb0c1-4706-4b53-8229-50f85fc83769,Le Million,1931,7.3,578
a6e865bc-6e90-4fce-98f3-c2881624d284,In the Shadow of the Moon,2007,8,579
cddd4060-e005-4c3e-a44e-8e0db0b295b9,The Vanishing,1988,7.7,580
da6c68a0-c2e2-4f36-a8ae-f918a8fd8f2a,Ninotchka,1939,7.8,581
82406c4c-3fb9-40eb-8a18-0c67f73eb1f5,Monsieur Verdoux,1947,7.8,582
66128ced-854e-4299-a272-87279079bedc,This Sporting Life,1963,7.5,583
c6ec2c95-b16a-440a-8c8e-8b0e5008d594,Deep Water,2006,7.8,584
1214cbab-7e0f-424c-9dd6-4acf6248c977,Beauty and the Beast,1991,8,585
d855b2a2-d979-4dbc-8110-2030882ea48c,The Scarlet Empress,1934,7.5,586
baa8beaf-2a91-420f-b2ed-17ca80a1e513,Argo,2012,7.7,587
eba1ee04-e1c3-4ddc-a604-ced9c9963d63,The Unknown Soldier,1955,8,588
35de4c47-284f-4093-99bf-3c132a54063a,Django Unchained,2012,8.5,589
ac82c264-da7f-4bb3-8099-0c29d7dad025,Capernaum,2018,8.4,590
45d0da11-ac2f-45f4-82a7-5a05af272979,Embrace of the Serpent,2015,7.8,591
8cd2ade0-5648-4d1e-9fcf-2ab840e50aaa,Searching for Sugar Man,2012,8.2,592
dfdba025-7829-4700-8cd8-93b82b27e956,Masculine Feminine,1966,7.4,593
5d5a0c6b-79d2-48a2-8acb-6b8e6c187d3c,The Gospel According to St. Matthew,1964,7.6,594
a176589c-9c32-4d0d-aef5-aa5021066fea,Whisky Galore!,1949,7.1,595
640b42e3-dd30-49cb-b9d8-8be2fbd61773,My Happy Family,2017,7.4,596
78eb230b-229e-490f-a91f-58e805404bdc,Magical Girl,2014,7.2,597
e1440ebc-a1f0-4a6c-95d2-44537ce59b10,Leave No Trace,2018,7.1,598
fa3f3e13-386a-47bf-a6f7-c15d98dd01e6,In the Mood for Love,2000,8.1,599
88e78631-68a4-4a80-afbe-dac0fa8bbf48,God's Own Country,2017,7.6,600
c02bae16-063b-4fa1-9a7f-709071e62683,The Story of the Last Chrysanthemum,1939,7.8,301
2649c2e5-26cf-4f27-9e0e-c8ca5b45dd4c,Nashville,1975,7.6,302
02833e25-c29a-47d1-a0b6-5752419095d1,And Life Goes On,1992,7.9,303
92fbb160-e730-4968-94cf-755f179cdcd7,Gimme Shelter,1970,7.8,304
f30c65d5-1135-4282-9a50-07a405dba865,Miracle in Milan,1951,7.6,305
03be5869-fade-46ff-be6a-46e66bced58c,Monsieur Hulot's Holiday,1953,7.3,306
c9995e8c-c89d-48b0-814e-a66426d5df52,The Circus,1928,8.1,307
11016c53-bc6c-4bf9-a2f2-a91850ac1cb9,The Discreet Charm of the Bourgeoisie,1972,7.8,308
d9739a53-c6d4-49ca-a118-d6aea8142eab,Gangs of Wasseypur,2012,8.2,309
f2a0a1ef-617f-4ff7-828a-0c99b13916b9,That Obscure Object of Desire,1977,7.8,310
b1e0cfde-d97a-4b29-aaf3-55915a336f43,The Ogre of Athens,1956,7.9,311
8d27593f-355a-4aea-b71b-56a9db9c379b,Gravity,2013,7.7,312
33c77557-bb46-4764-9b76-aebccf1f8f18,Before Midnight,2013,7.9,313
4b78356a-e0da-4a07-ab9e-2a8efce31c31,Alien,1979,8.5,314
a330042b-edbf-4ef2-a829-d4cb067877fa,Close-Up,1990,8.2,315
5ed63368-155e-4817-9058-febe3ccc6549,L.A. Confidential,1997,8.2,316
9dffa11b-5cf6-4d09-a846-aff591dbf372,Short Term 12,2013,7.9,317
36577071-4624-4ee0-bce9-2ccd0e3a161d,The Umbrellas of Cherbourg,1964,7.8,318
47ea34b7-61d5-4ba0-8e90-f890f70b30ed,El,1953,7.9,319
92df3532-4cc6-4fba-9829-066cf7ef3f4a,Moonlight,2016,7.4,320
593bd0a0-9521-49ee-bf1d-94c43d274840,Red Desert,1964,7.5,321
32083c38-252e-4e5f-b7d9-5eb450328397,Emmet Otter's Jug-Band Christmas,1977,8.2,322
aaab664e-d025-4784-8bb1-9126f9f8c582,The Lord of the Rings: The Return of the King,2003,9,323
f0c51cb5-52df-49d6-81bd-b83da606bb3d,7th Heaven,1927,7.6,324
ff10429f-f2d9-41d8-8d41-4b6ab861a39a,Vagabond,1985,7.7,325
3c73e769-fcce-49ce-938f-d046e6192b68,Room,2015,8.1,326
30654584-0499-49f4-a9e9-fc3daf73e11f, American Masters,1985,8.4,327
